bik;name;coraccount;isactive;isbank;address
046651789;ДЕСНОГОРСКИЙ ФИЛИАЛ ОАО АКБ 'СМОЛЕВИЧ';30101810000000000789;1;1;ДЕСНОГОРСК, 1-ЫЙ МИКРОРАЙОН
046126790;ООО РИКБ 'РИНВЕСТБАНК';30101810000000000790;1;1;РЯЗАНЬ, ПЕРВОМАЙСКИЙ ПР.,14
042748792;КОНК.УПР.ОАО'МУНИЦИПАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК';30101810000000000792;1;1;КАЛИНИНГРАД, УЛ.КОСМОНАВТА ЛЕОНОВА,2
048209793;ДАГЕСТАНСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810000000000793;1;1;МАХАЧКАЛА, ПР.ГАМИДОВА,54А
049205795;ООО'АВТОКРЕДИТБАНК';30101810000000000795;1;1;КАЗАНЬ, ИБРАГИМОВА ПР.,48
044030797;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛ.БАНКА'РУСЬРЕГИОНБАНК';30101810000000000797;1;1;САНКТ-ПЕТЕРБУРГ, ЧКАЛОВСКИЙ ПР.,54,ЛИТ.А,П.1-Н
046015804;ОАО 'ДОНКОМБАНК';30101810000000000804;1;1;РОСТОВ-НА-ДОНУ, ПР.МИХАИЛА НАГИБИНА,32/2
047102804;БАНК СБРР (ООО);30101810000000000804;1;1;ТЮМЕНЬ, УЛ.КЛАРЫ ЦЕТКИН,61-1/2
049205805;ОАО 'АК БАРС' БАНК;30101810000000000805;1;1;КАЗАНЬ, УЛ.ДЕКАБРИСТОВ 1
044030807;АКБ 'СЕВЕРО-ЗАПАДНЫЙ 1 АЛЬЯНС БАНК' ОАО;30101810000000000807;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.РАДИЩЕВА,39,ЛИТ.Д
044585810;МОСКОВСКИЙ ФИЛИАЛ ЗАО КБ 'МИРАФ-БАНК';30101810000000000810;1;1;МОСКВА, ОЛИМПИЙСКИЙ ПР.,14,14 ЭТАЖ
044030810;ФИЛИАЛ 'СЕВЕРНАЯ СТОЛИЦА'ЗАО КБ'ЭКСПЕРТ БАНК';30101810000000000810;1;1;САНКТ-ПЕТЕРБУРГ, НАБ.КАН.ГРИБОЕДОВА,126,Л.А,П1Н
040813813;ХАБАРОВСКИЙ ФИЛИАЛ ОАО 'РГС БАНК';30101810000000000813;1;1;ХАБАРОВСК, УЛ.КОМСОМОЛЬСКАЯ,98
044030904;ООО БАНК ОРАНЖЕВЫЙ;30101810000000000904;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.РУЗОВСКАЯ,16,ЛИТ.А
042748815;КАЛИНИНГРАДСКИЙ ФИЛИАЛ ТКБ ОАО;30101810000000000815;1;1;КАЛИНИНГРАД, УЛ.К.ЛЕОНОВА,2-ПР.МИРА,58-60
045209816;ОФ ОАО 'МДМ БАНК';30101810000000000816;1;1;ОМСК, УЛ.ДЕКАБРИСТОВ,128
045354816;ОРЕНБУРГСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810000000000816;1;1;ОРЕНБУРГ, УЛ.ЛЕНИНСКАЯ,59Б
049202817;АЛЬМЕТЬЕВСКИЙ ФИЛИАЛ ЗАО 'АВТОГРАДБАНК';30101810000000000817;1;1;АЛЬМЕТЬЕВСК, УЛ.НЕФТЯНИКОВ,10
042265825;ВЫКСУНСКИЙ ФИЛИАЛ 'МЕТАЛЛИНВЕСТБАНКА';30101810000000000825;1;1;ВЫКСА, ПЛ.ОКТЯБРЬСКОЙ РЕВОЛЮЦИИ,48
044525829;КУ АКБ 'СЛАВЯНСКИЙ БАНК' (ЗАО) ГК 'АСВ';30101810000000000829;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
041806831;ОАО НОКССБАНК;30101810000000000831;1;1;ВОЛГОГРАД, УЛ.7-Я ГВАРДЕЙСКАЯ,2
045354832;ОРЕНБУРГСКИЙ ФИЛИАЛ ОАО 'АК БАРС' БАНК;30101810000000000832;1;1;ОРЕНБУРГ, УЛ.ЛЕНИНСКАЯ,59-1
044030836;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ОАО 'ПРБ';30101810000000000836;1;1;САНКТ-ПЕТЕРБУРГ, ПР.ДОБРОЛЮБОВА,8,ЛИТ.А
047501836;УРАЛЬСКИЙ ФИЛИАЛ ОАО 'МЕЖТОПЭНЕРГОБАНК';30101810000000000836;1;1;ЧЕЛЯБИНСК, ПР.ЛЕНИНА,66
045004837;НФ АКБ 'ЛАНТА-БАНК'(ЗАО);30101810000000000837;1;1;НОВОСИБИРСК, УЛ.ОКТЯБРЬСКАЯ МАГИСТРАЛЬ,2
043678838;АКБ 'ТОЛЬЯТТИХИМБАНК' (ЗАО);30101810000000000838;1;1;ТОЛЬЯТТИ, УЛ.ГОРЬКОГО,96
040349838;КРФ ОАО 'СМП БАНК';30101810000000000838;1;1;КРАСНОДАР, УЛ.ИМ.М.СЕДИНА/ИМ.ЛЕНИНА,47/67
042520840;ООО 'КРОНА-БАНК';30101810000000000840;1;1;ИРКУТСК, УЛ.ДЗЕРЖИНСКОГО,29
049133840;КАРАЧАЕВО-ЧЕРКЕССКИЙ Ф-Л ОАО АКБ 'СВЯЗЬ-БАНК';30101810000000000840;1;1;ЧЕРКЕССК, УЛ.ПУШКИНСКАЯ,71
040507841;ФИЛИАЛ 'ПРИМОРСКИЙ' КБ 'БФГ-КРЕДИТ';30101810000000000841;1;1;ВЛАДИВОСТОК, УЛ.СВЕТЛАНСКАЯ,181
040349841;ФАКБ 'АБСОЛЮТ БАНК' (ОАО) В Г.КРАСНОДАРЕ;30101810000000000841;1;1;КРАСНОДАР, УЛ.ДАЛЬНЯЯ,9
043735844;ЛИКВ ЗАСКБ 'НАДЕЖНОСТЬ' ОАО;30101810000000000844;1;1;КУРГАН, УЛ.ГОГОЛЯ,37А
048073846;БАНК ПТБ (ООО);30101810000000000846;1;1;УФА, УЛ.ЛЕНИНА,70
042202846;НИЖЕГОРОДСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810000000000846;1;1;НИЖНИЙ НОВГОРОД, УЛ.КУЛИБИНА,3
044030849;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ АКБ 'ВПБ' (ЗАО);30101810000000000849;1;1;САНКТ-ПЕТЕРБУРГ, ПУШКИНСКАЯ УЛ.,12,ЛИТ.А,ПОМ.8Н
044579851;ЗАО 'СОВРЕМЕННЫЙ КОММЕРЧЕСКИЙ БАНК';30101810000000000851;1;1;МОСКВА, УЛ.САДОВНИЧЕСКАЯ,82 СТР.2
044030852;ОАО 'ПСКБ';30101810000000000852;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.ШПАЛЕРНАЯ,42
045330852;ОАО 'НСТ-БАНК';30101810000000000852;1;1;НОВОТРОИЦК, УЛ.СОВЕТСКАЯ,49
042748857;ФИЛИАЛ 'КАЛИНИНГРАДСКИЙ' ОАО 'ТЭМБР-БАНК';30101810000000000857;1;1;КАЛИНИНГРАД, УЛ.ЛЁНИ ГОЛИКОВА,4
042202859;НИЖЕГОРОДСКИЙ ФИЛИАЛ ЗАО КБ 'ЭКСПЕРТ БАНК';30101810000000000859;1;1;НИЖНИЙ НОВГОРОД, УЛ.ВАРВАРСКАЯ,7,ПОМ.5
044525861;ООО КБ 'ЭРГОБАНК';30101810000000000861;1;1;МОСКВА, СТАРОПАНСКИЙ ПЕР.,4 СТР.1,2
044583861;ООО 'ИНБАНК';30101810000000000861;1;1;МОСКВА, УЛ.ВЕРХНЯЯ РАДИЩЕВСКАЯ,3 СТР.1
047308864;УЛЬЯНОВСКИЙ ФИЛИАЛ ОАО АКБ 'СВЯЗЬ-БАНК';30101810000000000864;1;1;УЛЬЯНОВСК, УЛ.СПАССКАЯ,19
040507867;ФИЛИАЛ ББР БАНКА, Г.ВЛАДИВОСТОК;30101810000000000867;1;1;ВЛАДИВОСТОК, ОКЕАНСКИЙ ПР.,131В
043678867;ФИЛИАЛ 'ТОЛЬЯТТИНСКИЙ' ЗАО АКБ 'ЗЕМСКИЙ БАНК';30101810000000000867;1;1;ТОЛЬЯТТИ, УЛ.СОВЕТСКАЯ,74
044525874;ЗАО 'БВА БАНК';30101810000000000874;1;1;МОСКВА, УЛ.САДОВНИЧЕСКАЯ,25,27 СТР.1
043602875;САМАРСКИЙ ФИЛИАЛ ТКБ ОАО;30101810000000000875;1;1;САМАРА, УЛ.СТАРА ЗАГОРА,52
044030878;ФКБ 'СДМ-БАНК'(ОАО) В Г.САНКТ-ПЕТЕРБУРГЕ;30101810000000000878;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.ЛЕНИНА,14 ЛИТЕР А
049211880;Ф-Л АБ'ДЕВОН-КРЕДИТ'(ОАО);30101810000000000880;1;1;БУГУЛЬМА, УЛ.ДЖАЛИЛЯ,Д.32
044585881;КБ 'КРОКУС-БАНК' (ООО);30101810000000000881;1;1;МОСКВА, УЛ.2-Я БРЕСТСКАЯ,31
044030881;Ф-Л 'С-ПЕТЕРБУРГСКИЙ' КБ 'ИНТЕРКОММЕРЦ' (ООО);30101810000000000881;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.СОФИЙСКАЯ,14,ЛИТ.А
042748886;КАЛИНИНГРАД.Ф-Л ОАО БАНК 'САНКТ-ПЕТЕРБУРГ';30101810000000000886;1;1;КАЛИНИНГРАД, УЛ.ТЕАТРАЛЬНАЯ,34
046322886;Ф-Л 'ПРИВОЛЖСКИЙ' ООО 'БАНК ФИНИНВЕСТ';30101810000000000886;1;1;САРАТОВ, УЛ.ИМ.ЧЕРНЫШЕВСКОГОН.Г.170/176
040502888;ФИЛИАЛ N 12 АКБ МОСОБЛБАНК ОАО;30101810000000000888;1;1;ВЛАДИВОСТОК, УЛ.СЕМЁНОВСКАЯ,18
042202888;ПРИВОЛЖСКИЙ ФИЛИАЛ ОАО 'МЕТКОМБАНК';30101810000000000888;1;1;НИЖНИЙ НОВГОРОД, УЛ.БОЛЬШАЯ ПОКРОВСКАЯ,61
048073891;ОАО 'ИНВЕСТКАПИТАЛБАНК';30101810000000000891;1;1;УФА, УЛ.ДОСТОЕВСКОГО,100/1
042202891;ФИЛИАЛ АКБ 'СЛАВИЯ' (ЗАО) В Г.НИЖНИЙ НОВГОРОД;30101810000000000891;1;1;НИЖНИЙ НОВГОРОД, УЛ.УЛЬЯНОВА,7
044030894;ЗАО 'СМБ-БАНК';30101810000000000894;1;1;САНКТ-ПЕТЕРБУРГ, НАБ.РОБЕСПЬЕРА,4,ЛИТ.А
046577909;УРАЛЬСКИЙ ФИЛИАЛ ЗАО 'БАНК ИНТЕЗА';30101810000000000909;1;1;ЕКАТЕРИНБУРГ, ПР.ЛЕНИНА,20-А
046577912;ООО КБ 'УМБ';30101810000000000912;1;1;ЕКАТЕРИНБУРГ, УЛ.ГЕНЕРАЛЬСКАЯ,3
044030917;ОАО АКБ 'БАЛТИКА';30101810000000000917;1;1;САНКТ-ПЕТЕРБУРГ, ВИЛЕНСКИЙ ПЕР.,15,ЛИТ.А,П.19-Н
043601917;Ф-Л ГПБ (ОАО) В Г.САМАРЕ;30101810000000000917;1;1;САМАРА, УЛ.НОВО-САДОВАЯ,106А СТР.1
044030920;СТ-ПЕТЕРБУРГСКИЙ Ф-Л ОАО 'ПРОМСВЯЗЬБАНК';30101810000000000920;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.МИЛЛИОННАЯ,38А ЛИТ.Б
046568923;ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ОАО 'НОРДЕА БАНК';30101810000000000923;1;1;ЕКАТЕРИНБУРГ, УЛ.МАЛЫШЕВА,31К
046577925;УРАЛЬСКИЙ ФИЛИАЛ ОАО 'МТС-БАНК';30101810000000000925;1;1;ЕКАТЕРИНБУРГ, УЛ.ЭНГЕЛЬСА,36
043601933;ОАО 'ВКБ';30101810000000000933;1;1;САМАРА, УЛ.ВИЛОНОВСКАЯ,138
048246934;ФИЛИАЛ ИКБ 'ЭНТУЗИАСТБАНК' ООО-КИЗЛЯР;30101810000000000934;1;1;КИЗЛЯР, УЛ.ОРДЖОНИКИДЗЕ,58
046568936;ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ООО 'ХКФ БАНК';30101810000000000936;1;1;ЕКАТЕРИНБУРГ, УЛ.ДЕКАБРИСТОВ,16/18
047501946;ФИЛИАЛ НБ 'ТРАСТ' (ОАО) В Г.ЧЕЛЯБИНСК;30101810000000000946;1;1;ЧЕЛЯБИНСК, УЛ.СОВЕТСКАЯ,38
046577967;ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ОАО 'АК БАНК';30101810000000000967;1;1;ЕКАТЕРИНБУРГ, УЛ.КУЙБЫШЕВА,82А
044583971;КБ 'ВИТЯЗЬ' - (ООО);30101810000000000971;1;1;МОСКВА, БОТАНИЧЕСКИЙ ПЕР.,14 СТР.3
044585975;Ф-Л ОАО ХАНТЫ-МАНСИЙСКИЙ БАНК МОСКВА;30101810000000000975;1;1;МОСКВА, УЛ.ДУБКИ,2
047501975;ЧЕЛЯБИНСКИЙ ФИЛИАЛ ОАО КБ 'АГРОПРОМКРЕДИТ';30101810000000000975;1;1;ЧЕЛЯБИНСК, ПЛ.РЕВОЛЮЦИИ,5
046013978;ФИЛИАЛ АКБ 'РУССЛАВБАНК' (ЗАО) В Г.ТАГАНРОГЕ;30101810000000000978;1;1;ТАГАНРОГ, ПЕР.А.ГЛУШКО,19
044525984;ОАО БАНК 'РАЗВИТИЕ-СТОЛИЦА';30101810000000000984;1;1;МОСКВА, ПОЖАРСКИЙ ПЕР.,13
047501988;ЧФ ОАО 'СМП БАНК';30101810000000000988;1;1;ЧЕЛЯБИНСК, УЛ.ПУШКИНА,56
043601991;ФИЛИАЛ 'МИЧУРИНСКИЙ' ООО 'ИПОЗЕМБАНК';30101810000000000991;1;1;САМАРА, УЛ.МИЧУРИНА,64
040349500;Ф-Л 'КРАСНОДАРСКИЙ' КБ 'ИНТЕРКОММЕРЦ' (ООО);30101810003490000500;1;1;КРАСНОДАР, УЛ.ИМ.ПУШКИНА,6
040349788;КРАСНОДАРСКИЙ ФИЛИАЛ АБ 'РОССИЯ';30101810003490000788;1;1;КРАСНОДАР, УЛ.КРАСНЫХ ПАРТИЗАН,34
044585238;АКБ 'АПАБАНК' (ЗАО);30101810200000000238;1;1;МОСКВА, 2-Я ТВЕРСКАЯ-ЯМСКАЯ УЛ.,2
040407547;ФКБ'ИНВЕСТИЦИОННЫЙ СОЮЗ'(ООО) В Г.КРАСНОЯРСКЕ;30101810004070000547;1;1;КРАСНОЯРСК, УЛ.А.КИРЕНСКОГО,89,СТР.1,П.4
040502892;ФИЛИАЛ ОАО 'РОСТ БАНК' В Г. ВЛАДИВОСТОКЕ;30101810005020000892;1;1;ВЛАДИВОСТОК, УЛ.СВЕТЛАНСКАЯ/ТИГРОВАЯ,8/29
041403838;БЕЛГОРОДСКИЙ Ф-Л ОАО АКБ 'МЕТАЛЛИНВЕСТБАНК';30101810014030000838;1;1;БЕЛГОРОД, НАРОДНЫЙ Б-Р,79
041501727;ФИЛИАЛ ОАО 'РОСТ БАНК' В Г. БРЯНСКЕ;30101810015010000727;1;1;БРЯНСК, ПР.ЛЕНИНА,74
042202707;ФИЛИАЛ ББР БАНКА (ЗАО), Г.НИЖНИЙ НОВГОРОД;30101810022020000707;1;1;НИЖНИЙ НОВГОРОД, УЛ.ДОБРОЛЮБОВА,2/28
042202765;ФИЛИАЛ ОАО 'РОСТ БАНК' В Г.НИЖНЕМ НОВГОРОДЕ;30101810022020000765;1;1;НИЖНИЙ НОВГОРОД, УЛ.БОЛЬШАЯ ПЕЧЕРСКАЯ,32,П.9
042202804;ФИЛИАЛ КБ'КБР БАНК'(ООО) В Г.НИЖНЕМ НОВГОРОДЕ;30101810022020000804;1;1;НИЖНИЙ НОВГОРОД, УЛ.ВАСЮНИНА АДМИРАЛА,2 П33
042406828;'ИВАНОВСКИЙ' ФИЛИАЛ 'РЕКОРБАНК' (ООО);30101810024060000828;1;1;ИВАНОВО, УЛ.СТЕПАНОВА,15
043207726;ФИЛИАЛ N 4211 ВТБ 24 (ЗАО);30101810032070000726;1;1;КЕМЕРОВО, УЛ.ВЕСЕННЯЯ,22
043209797;ФИЛИАЛ N 4222 ВТБ 24 (ЗАО);30101810032090000797;1;1;НОВОКУЗНЕЦК, УЛ.ПАВЛОВСКОГО,27
043510101;ОАО 'БАНК ЧБРР';30101810035100000101;1;1;СИМФЕРОПОЛЬ, УЛ.БОЛЬШЕВИСТСКАЯ,24
043601764;ФИЛИАЛ ОАО АКБ 'БАЛТИКА' В Г. САМАРЕ;30101810036010000764;1;1;САМАРА, УЛ.МОЛОДОГВАРДЕЙСКАЯ,221
044030732;ФИЛИАЛ САНКТ-ПЕТЕРБУРГСКИЙ БАНКА ИТБ (ОАО);30101810040300000732;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.МАРАТА,13,ЛИТ.А,ПОМ.6Н
045003737;СИБИРСКИЙ ФИЛИАЛ ЗАО 'БАНК ИНТЕЗА';30101810050030000737;1;1;НОВОСИБИРСК, УЛ.ОКТЯБРЬСКАЯ,49
045003753;НОВОСИБИРСКИЙ ФИЛИАЛ ТКБ ОАО;30101810050030000753;1;1;НОВОСИБИРСК, УЛ.БОЛЬШЕВИСТСКАЯ,43
045003779;ЗАПАДНО-СИБИРСКИЙ ФИЛИАЛ ОАО АКБ 'РОСБАНК';30101810050030000779;1;1;НОВОСИБИРСК, КРАСНЫЙ ПР.,1
045773703;ПЕРМСКИЙ ФИЛИАЛ ООО 'ВНЕШПРОМБАНК';30101810057730000703;1;1;ПЕРМЬ, УЛ.ЕКАТЕРИНИНСКАЯ,165
046015309;РОСТОВСКИЙ ФИЛИАЛ ОАО 'ТАЙМ БАНК';30101810060150000309;1;1;РОСТОВ-НА-ДОНУ, ПР.СТАЧКИ,76/26
046311885;САРАТОВСКИЙ ФИЛИАЛ ОАО 'АК БАРС' БАНК;30101810063110000885;1;1;САРАТОВ, УЛ.МОСКОВСКАЯ,75
046577821;ФИЛИАЛ N 6611 ВТБ 24 (ЗАО);30101810065770000821;1;1;ЕКАТЕРИНБУРГ, УЛ.СТРЕЛОЧНИКОВ,41
046614772;ФИЛИАЛ ОАО 'РОСТ БАНК' В Г. СМОЛЕНСКЕ;30101810066140000772;1;1;СМОЛЕНСК, УЛ.БОЛЬШАЯ СОВЕТСКАЯ,8
047501822;ЧЕЛЯБИНСКИЙ ФИЛИАЛ ООО 'ВНЕШПРОМБАНК';30101810075010000822;1;1;ЧЕЛЯБИНСК, УЛ.ВОРОВСКОГО,30
048073916;ФИЛИАЛ ОАО 'РОСТ БАНК' В Г. УФЕ;30101810080730000916;1;1;УФА, УЛ.КАРЛА МАРКСА,20
048073974;УФИМСКИЙ ФИЛИАЛ ЗАО 'СОЛИД БАНК';30101810080730000974;1;1;УФА, УЛ.МИНГАЖЕВА,140
049208740;Ф-Л 'ЗЕЛЕНОДОЛЬСКИЙ' ООО 'ТАТАГРОПРОМБАНК';30101810092080000740;1;1;ЗЕЛЕНОДОЛЬСК, УЛ.ЭНГЕЛЬСА,32
044525088;КУ 'МОЙ БАНК' (ООО) ГК 'АСВ';30101810100000000088;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
044525101;ООО 'ДОЙЧЕ БАНК';30101810100000000101;1;1;МОСКВА, УЛ.САДОВНИЧЕСКАЯ,82 СТР.2
044579104;ООО КБ 'ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК';30101810100000000104;1;1;МОСКВА, УЛ.ОЛЬХОВСКАЯ,16 СТР.5-5А
044599115;КБ 'НОВОЕ ВРЕМЯ' (ООО);30101810100000000115;1;1;МОСКВА, КРАСНОПРЕСН.НАБ.12,П.7 ОФ.1205
044585118;МОСКОВСКИЙ ФИЛИАЛ ОАО АКБ 'АКЦЕНТ';30101810100000000118;1;1;МОСКВА, УЛ.СОЛЯНКА,4 СТР.4
044585150;ФИЛИАЛ 'МОСКОВСКИЙ' ЗАО 'ФИА-БАНК';30101810100000000150;1;1;МОСКВА, ПЕР.ТРУЖЕНИКОВ 1-Й,12 СТР.2
044579162;КБ 'БФГ-КРЕДИТ' (ООО);30101810100000000162;1;1;МОСКВА, КУТУЗОВСКИЙ ПР.,35/30
044585176;ЗАО РОСЭКСИМБАНК;30101810100000000176;1;1;МОСКВА, 3-Й НЕОПАЛИМОВСКИЙ ПЕР,13 СТР1
044525185;'БНП ПАРИБА' ЗАО;30101810100000000185;1;1;МОСКВА, УЛ.ЛЕСНАЯ,5
044579188;КБ 'ДС-БАНК' (ООО);30101810100000000188;1;1;МОСКВА, Б.ПОЛУЯРОСЛАВСКИЙ ПЕР.,10-2
044579201;МОСКОВСКИЙ ФКБ 'ЭНЕРГОТРАНСБАНК' (ОАО);30101810100000000201;1;1;МОСКВА, УЛ.СОЛЯНКА,3 СТР.3
044583211;ЗАО 'РСКБ';30101810100000000211;1;1;МОСКВА, ДЕНЕЖНЫЙ ПЕР.,7-2
044585215;МОСКОВСКИЙ ФИЛИАЛ ООО КБ 'ТАЛЬМЕНКА-БАНК';30101810100000000215;1;1;МОСКВА, ПОТАПОВСКИЙ ПЕР.,16/5 СТР.1
044585228;ОАО АПБ 'ЕКАТЕРИНИНСКИЙ';30101810100000000228;1;1;МОСКВА, ЛЕОНТЬЕВСКИЙ ПЕР.,25
046027228;ФИЛИАЛ ОАО 'ОФК БАНК' В РОСТОВЕ-НА-ДОНУ;30101810100000000228;1;1;РОСТОВ-НА-ДОНУ, УЛ.ПУШКИНСКАЯ,3
044579256;ЗАО 'ОРБАНК';30101810100000000256;1;1;МОСКВА, УЛ.ЛЕНИНСКАЯ СЛОБОДА,19 СТР.32
044585257;ОАО 'РФК-БАНК';30101810100000000257;1;1;МОСКВА, ГЕОРГИЕВСКИЙ ПЕР.,1 СТР.1
046027257;ДОНСКОЙ ФИЛИАЛ ЗАО КБ 'СИТИБАНК';30101810100000000257;1;1;РОСТОВ-НА-ДОНУ, УЛ.БОЛЬШАЯ САДОВАЯ,124
044585260;ОАО КБ 'МОСВОДОКАНАЛБАНК';30101810100000000260;1;1;МОСКВА, ЗЕМЛЯНОЙ ВАЛ,34А СТР.1
044583266;АКБ 'РОССИЙСКИЙ КАПИТАЛ' (ОАО);30101810100000000266;1;1;МОСКВА, УЛ.Б.МОЛЧАНОВКА,21А
044525279;КБ 'БТФ' ООО;30101810100000000279;1;1;МОСКВА, УЛ.ПР0ФСОЮЗНАЯ,84/32 СТР.14
046027286;ЮЖНЫЙ ФИЛИАЛ ОАО 'МЕТКОМБАНК';30101810100000000286;1;1;РОСТОВ-НА-ДОНУ, УЛ.СЕРАФИМОВИЧА,74
046029303;РОСТОВСКИЙ ФИЛИАЛ 'НОТА-БАНК' (ОАО);30101810100000000303;1;1;РОСТОВ-НА-ДОНУ, УЛ.БОЛЬШАЯ САДОВАЯ,21
044579311;'СОЦИУМ-БАНК' (ООО);30101810100000000311;1;1;МОСКВА, ЛЕНИНГРАДСКИЙ ПР.,80-16
044585325;ООО КБ 'ЖИЛКРЕДИТ';30101810100000000325;1;1;МОСКВА, УЛ.М.СЕМЕНОВСКАЯ,1 СТР.1
044585338;МОСКОВСКИЙ ФИЛИАЛ ОАО 'СМОЛЕНСКИЙ БАНК';30101810100000000338;1;1;МОСКВА, 3-ИЙ САМОТЕЧНЫЙ ПЕР.,11
044525347;КБ 'ГАРАНТИ БАНК-МОСКВА' (ЗАО);30101810100000000347;1;1;МОСКВА, ПРЕСНЕНСКАЯ НАБ.,8,СТР.1
044525350;ОАО 'АМБ БАНК';30101810100000000350;1;1;МОСКВА, НОВИНСКИЙ Б-Р,31
044583350;КУ ООО 'АМТ БАНК' ГК 'АСВ';30101810100000000350;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
044599364;ФИЛИАЛ ОАО АКБ 'БАЛТИКА' В Г.МОСКВЕ;30101810100000000364;1;1;МОСКВА, СОКОЛЬНИЧЕСКИЙ ВАЛ,1Б СТР.2
044583376;'ДИЛ-БАНК' (ООО);30101810100000000376;1;1;МОСКВА, ЛЕНИНГРАДСКИЙ ПР.,31А СТР.1
044525402;АБ 'ИНТЕРПРОГРЕССБАНК' (ЗАО);30101810100000000402;1;1;МОСКВА, СТАРОКАШИРСКОЕ Ш.,2-8
044579418;КУ КБ 'ЕВРОСОЮЗ' (ООО) ГК 'АСВ';30101810100000000418;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
044585435;КБ 'МАКСИМА' (ООО);30101810100000000435;1;1;МОСКВА, УЛ.ВОЛЬНАЯ,13
044579447;КУ ООО КБ 'БАНК БФТ' - ГК 'АСВ';30101810100000000447;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
040495450;НОРИЛЬСКИЙ ФИЛИАЛ 'БАНК СГБ';30101810100000000450;1;1;НОРИЛЬСК, ПЛ.МЕТАЛЛУРГОВ,9
044585451;БАНК 'РЕСО КРЕДИТ' (ОАО);30101810100000000451;1;1;МОСКВА, УЛ.ГАШЕКА,12 СТР.1
044585464;ЗАО 'БАНК ЖИЛФИНАНС';30101810100000000464;1;1;МОСКВА, УЛ.СПИРИДОНОВКА,27/24
044579476;ОАО 'МОСКОМБАНК';30101810100000000476;1;1;МОСКВА, 1-Я ФРУНЗЕНСКАЯ УЛ.,5
044585477;КУ БАНК 'НАВИГАТОР' (ОАО) - ГК 'АСВ';30101810100000000477;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
044525512;'НАТИКСИС БАНК (ЗАО)';30101810100000000512;1;1;МОСКВА, ЦВЕТНОЙ Б-Р,2,ПОД.'С',ЭТ.4
040349521;ФИЛИАЛ ОАО 'ВБРР' В Г.КРАСНОДАРЕ;30101810100000000521;1;1;КРАСНОДАР, УЛ.ОРДЖОНИКИДЗЕ,13/1
044585529;ФИЛИАЛ ОАО АКБ 'БАШКОМСНАББАНК' В Г.МОСКВЕ;30101810100000000529;1;1;МОСКВА, ПР.60-ЛЕТИЯ ОКТЯБРЯ,5-1
044579531;ФИЛИАЛ ОАО 'УГЛЕМЕТБАНК' В Г.МОСКВЕ;30101810100000000531;1;1;МОСКВА, УЛ.МИШИНА,35 СТР.2
044525541;КБ 'МЕЖДУНАРОДНЫЙ БАНК РАЗВИТИЯ' (ЗАО);30101810100000000541;1;1;МОСКВА, УЛ.РОЧДЕЛЬСКАЯ,14 СТР.1
040349550;ФИЛИАЛ N8 ОАО КБ 'ЦЕНТР-ИНВЕСТ';30101810100000000550;1;1;КРАСНОДАР, УЛ.САДОВАЯ,113/1
040396554;СОЧИНСКИЙ ФИЛИАЛ КБ 'РЭБ' (ЗАО);30101810100000000554;1;1;СОЧИ, УЛ.СЕВЕРНАЯ,14А
044583567;ФИЛИАЛ 'МОСКОВСКИЙ' ЗАО 'ГЛОБЭКСБАНК';30101810100000000567;1;1;МОСКВА, УЛ.ЖИТНАЯ,6/8 СТР.7
040349576;ФИЛИАЛ КРУ ОАО 'МИНБ';30101810100000000576;1;1;КРАСНОДАР, УЛ.ОКТЯБРЬСКАЯ,16
040407592;СФ ОАО АКБ 'МЕЖДУНАРОДНЫЙ ФИНАНСОВЫЙ КЛУБ';30101810100000000592;1;1;КРАСНОЯРСК, УЛ.КАРЛА МАРКСА,93А
041117601;ОТДЕЛЕНИЕ N8637 СБЕРБАНКА РОССИИ;30101810100000000601;1;1;АРХАНГЕЛЬСК, ПР.ЛОМОНОСОВА,137
